Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS, , ,Attend.,Notes
"Tue, Jan 30, 2018",8:00p,Sacramento Kings,114,New Orleans Pelicans,103,"['Box Score', '/boxscores/201801300NOP.html']",,"14,292",
"Tue, Jan 30, 2018",8:30p,Denver Nuggets,104,San Antonio Spurs,106,"['Box Score', '/boxscores/201801300SAS.html']",,"18,418",
"Tue, Jan 30, 2018",9:00p,Golden State Warriors,99,Utah Jazz,129,"['Box Score', '/boxscores/201801300UTA.html']",,"18,306",
"Tue, Jan 30, 2018",10:30p,Portland Trail Blazers,104,Los Angeles Clippers,96,"['Box Score', '/boxscores/201801300LAC.html']",,"16,705",
"Wed, Jan 31, 2018",7:00p,Memphis Grizzlies,101,Indiana Pacers,105,"['Box Score', '/boxscores/201801310IND.html']",,"15,093",
"Wed, Jan 31, 2018",7:00p,Los Angeles Lakers,105,Orlando Magic,127,"['Box Score', '/boxscores/201801310ORL.html']",,"18,553",
"Wed, Jan 31, 2018",7:30p,Charlotte Hornets,123,Atlanta Hawks,110,"['Box Score', '/boxscores/201801310ATL.html']",,"13,103",
"Wed, Jan 31, 2018",7:30p,Philadelphia 76ers,108,Brooklyn Nets,116,"['Box Score', '/boxscores/201801310BRK.html']",,"15,577",
"Wed, Jan 31, 2018",7:30p,Miami Heat,89,Cleveland Cavaliers,91,"['Box Score', '/boxscores/201801310CLE.html']",,"20,562",
"Wed, Jan 31, 2018",8:00p,New York Knicks,73,Boston Celtics,103,"['Box Score', '/boxscores/201801310BOS.html']",,"18,624",
"Wed, Jan 31, 2018",10:00p,Chicago Bulls,108,Portland Trail Blazers,124,"['Box Score', '/boxscores/201801310POR.html']",,"19,422",
"Wed, Jan 31, 2018",10:30p,Dallas Mavericks,88,Phoenix Suns,102,"['Box Score', '/boxscores/201801310PHO.html']",,"15,923",
"Thu, Feb 1, 2018",7:00p,Memphis Grizzlies,102,Detroit Pistons,104,"['Box Score', '/boxscores/201802010DET.html']",,"17,481",
"Thu, Feb 1, 2018",7:00p,Toronto Raptors,119,Washington Wizards,122,"['Box Score', '/boxscores/201802010WAS.html']",,"15,599",
"Thu, Feb 1, 2018",8:00p,Milwaukee Bucks,89,Minnesota Timberwolves,108,"['Box Score', '/boxscores/201802010MIN.html']",,"17,199",
"Thu, Feb 1, 2018",8:00p,Houston Rockets,102,San Antonio Spurs,91,"['Box Score', '/boxscores/201802010SAS.html']",,"18,418",
"Thu, Feb 1, 2018",10:30p,Oklahoma City Thunder,124,Denver Nuggets,127,"['Box Score', '/boxscores/201802010DEN.html']",,"18,407",
"Fri, Feb 2, 2018",7:00p,Indiana Pacers,126,Charlotte Hornets,133,"['Box Score', '/boxscores/201802020CHO.html']",,"17,135",
"Fri, Feb 2, 2018",7:30p,Atlanta Hawks,110,Boston Celtics,119,"['Box Score', '/boxscores/201802020BOS.html']",,"18,624",
"Fri, Feb 2, 2018",7:30p,Los Angeles Lakers,102,Brooklyn Nets,99,"['Box Score', '/boxscores/201802020BRK.html']",,"17,732",
"Fri, Feb 2, 2018",7:30p,Portland Trail Blazers,105,Toronto Raptors,130,"['Box Score', '/boxscores/201802020TOR.html']",,"19,800",
"Fri, Feb 2, 2018",8:00p,New York Knicks,90,Milwaukee Bucks,92,"['Box Score', '/boxscores/201802020MIL.html']",,"18,717",
"Fri, Feb 2, 2018",8:00p,Miami Heat,97,Philadelphia 76ers,103,"['Box Score', '/boxscores/201802020PHI.html']",,"20,636",
"Fri, Feb 2, 2018",9:00p,New Orleans Pelicans,114,Oklahoma City Thunder,100,"['Box Score', '/boxscores/201802020OKC.html']",,"18,203",
"Fri, Feb 2, 2018",9:00p,Utah Jazz,129,Phoenix Suns,97,"['Box Score', '/boxscores/201802020PHO.html']",,"16,560",
"Fri, Feb 2, 2018",10:30p,Golden State Warriors,119,Sacramento Kings,104,"['Box Score', '/boxscores/201802020SAC.html']",,"17,583",
"Sat, Feb 3, 2018",3:30p,Chicago Bulls,103,Los Angeles Clippers,113,"['Box Score', '/boxscores/201802030LAC.html']",,"19,068",
"Sat, Feb 3, 2018",7:00p,Miami Heat,107,Detroit Pistons,111,"['Box Score', '/boxscores/201802030DET.html']",,"18,747",
"Sat, Feb 3, 2018",7:00p,Philadelphia 76ers,92,Indiana Pacers,100,"['Box Score', '/boxscores/201802030IND.html']",,"17,923",
"Sat, Feb 3, 2018",7:00p,Washington Wizards,115,Orlando Magic,98,"['Box Score', '/boxscores/201802030ORL.html']",,"18,846",
"Sat, Feb 3, 2018",8:30p,Houston Rockets,120,Cleveland Cavaliers,88,"['Box Score', '/boxscores/201802030CLE.html']",,"20,562",
"Sat, Feb 3, 2018",9:00p,Golden State Warriors,108,Denver Nuggets,115,"['Box Score', '/boxscores/201802030DEN.html']",,"20,103",
"Sat, Feb 3, 2018",9:00p,New Orleans Pelicans,107,Minnesota Timberwolves,118,"['Box Score', '/boxscores/201802030MIN.html']",,"17,954",
"Sat, Feb 3, 2018",9:00p,Utah Jazz,120,San Antonio Spurs,111,"['Box Score', '/boxscores/201802030SAS.html']",,"18,418",
"Sat, Feb 3, 2018",10:00p,Dallas Mavericks,106,Sacramento Kings,99,"['Box Score', '/boxscores/201802030SAC.html']",,"17,583",
"Sun, Feb 4, 2018",12:00p,Portland Trail Blazers,96,Boston Celtics,97,"['Box Score', '/boxscores/201802040BOS.html']",,"18,624",
"Sun, Feb 4, 2018",12:00p,Milwaukee Bucks,109,Brooklyn Nets,94,"['Box Score', '/boxscores/201802040BRK.html']",,"14,392",
"Sun, Feb 4, 2018",12:00p,Atlanta Hawks,99,New York Knicks,96,"['Box Score', '/boxscores/201802040NYK.html']",,"19,441",
"Sun, Feb 4, 2018",12:00p,Memphis Grizzlies,86,Toronto Raptors,101,"['Box Score', '/boxscores/201802040TOR.html']",,"19,800",
"Sun, Feb 4, 2018",2:00p,Los Angeles Lakers,108,Oklahoma City Thunder,104,"['Box Score', '/boxscores/201802040OKC.html']",,"18,203",
"Sun, Feb 4, 2018",3:00p,Charlotte Hornets,115,Phoenix Suns,110,"['Box Score', '/boxscores/201802040PHO.html']",,"14,487",
"Mon, Feb 5, 2018",7:00p,Portland Trail Blazers,91,Detroit Pistons,111,"['Box Score', '/boxscores/201802050DET.html']",,"13,810",
"Mon, Feb 5, 2018",7:00p,Washington Wizards,111,Indiana Pacers,102,"['Box Score', '/boxscores/201802050IND.html']",,"13,169",
"Mon, Feb 5, 2018",7:30p,Orlando Magic,111,Miami Heat,109,"['Box Score', '/boxscores/201802050MIA.html']",,"19,600",
"Mon, Feb 5, 2018",8:00p,Utah Jazz,133,New Orleans Pelicans,109,"['Box Score', '/boxscores/201802050NOP.html']",,"14,293",
"Mon, Feb 5, 2018",9:00p,Charlotte Hornets,104,Denver Nuggets,121,"['Box Score', '/boxscores/201802050DEN.html']",,"14,410",
"Mon, Feb 5, 2018",10:00p,Chicago Bulls,98,Sacramento Kings,104,"['Box Score', '/boxscores/201802050SAC.html']",,"17,583",
"Mon, Feb 5, 2018",10:30p,Dallas Mavericks,101,Los Angeles Clippers,104,"['Box Score', '/boxscores/201802050LAC.html']",,"15,127",
"Tue, Feb 6, 2018",7:00p,Cleveland Cavaliers,98,Orlando Magic,116,"['Box Score', '/boxscores/201802060ORL.html']",,"18,846",
"Tue, Feb 6, 2018",7:30p,Memphis Grizzlies,82,Atlanta Hawks,108,"['Box Score', '/boxscores/201802060ATL.html']",,"11,866",
"Tue, Feb 6, 2018",7:30p,Houston Rockets,123,Brooklyn Nets,113,"['Box Score', '/boxscores/201802060BRK.html']",,"15,064",
"Tue, Feb 6, 2018",7:30p,Milwaukee Bucks,103,New York Knicks,89,"['Box Score', '/boxscores/201802060NYK.html']",,"19,812",
"Tue, Feb 6, 2018",7:30p,Boston Celtics,91,Toronto Raptors,111,"['Box Score', '/boxscores/201802060TOR.html']",,"20,017",
"Tue, Feb 6, 2018",8:00p,Washington Wizards,102,Philadelphia 76ers,115,"['Box Score', '/boxscores/201802060PHI.html']",,"20,530",
"Tue, Feb 6, 2018",10:30p,Oklahoma City Thunder,125,Golden State Warriors,105,"['Box Score', '/boxscores/201802060GSW.html']",,"19,596",
"Tue, Feb 6, 2018",10:30p,Phoenix Suns,93,Los Angeles Lakers,112,"['Box Score', '/boxscores/201802060LAL.html']",,"18,997",
"Wed, Feb 7, 2018",7:00p,Brooklyn Nets,106,Detroit Pistons,115,"['Box Score', '/boxscores/201802070DET.html']",,"15,114",
"Wed, Feb 7, 2018",7:30p,Houston Rockets,109,Miami Heat,101,"['Box Score', '/boxscores/201802070MIA.html']",,"19,600",
"Wed, Feb 7, 2018",8:00p,Minnesota Timberwolves,138,Cleveland Cavaliers,140,"['Box Score', '/boxscores/201802070CLE.html']",OT,"20,562",
"Wed, Feb 7, 2018",8:00p,Utah Jazz,92,Memphis Grizzlies,88,"['Box Score', '/boxscores/201802070MEM.html']",,"13,187",
"Wed, Feb 7, 2018",10:30p,San Antonio Spurs,129,Phoenix Suns,81,"['Box Score', '/boxscores/201802070PHO.html']",,"15,993",
"Thu, Feb 8, 2018",7:00p,Atlanta Hawks,98,Orlando Magic,100,"['Box Score', '/boxscores/201802080ORL.html']",,"16,215",
"Thu, Feb 8, 2018",7:30p,New York Knicks,88,Toronto Raptors,113,"['Box Score', '/boxscores/201802080TOR.html']",,"19,800",
"Thu, Feb 8, 2018",8:00p,Boston Celtics,110,Washington Wizards,104,"['Box Score', '/boxscores/201802080WAS.html']",OT,"20,356",
"Thu, Feb 8, 2018",10:00p,Charlotte Hornets,103,Portland Trail Blazers,109,"['Box Score', '/boxscores/201802080POR.html']",OT,"19,178",
"Thu, Feb 8, 2018",10:30p,Dallas Mavericks,103,Golden State Warriors,121,"['Box Score', '/boxscores/201802080GSW.html']",,"19,596",
"Thu, Feb 8, 2018",10:30p,Oklahoma City Thunder,81,Los Angeles Lakers,106,"['Box Score', '/boxscores/201802080LAL.html']",,"18,997",
"Fri, Feb 9, 2018",7:00p,Los Angeles Clippers,108,Detroit Pistons,95,"['Box Score', '/boxscores/201802090DET.html']",,"16,697",
"Fri, Feb 9, 2018",7:00p,New Orleans Pelicans,82,Philadelphia 76ers,100,"['Box Score', '/boxscores/201802090PHI.html']",,"20,489",
"Fri, Feb 9, 2018",7:30p,Cleveland Cavaliers,123,Atlanta Hawks,107,"['Box Score', '/boxscores/201802090ATL.html']",,"16,438",
"Fri, Feb 9, 2018",7:30p,Indiana Pacers,97,Boston Celtics,91,"['Box Score', '/boxscores/201802090BOS.html']",,"18,624",
"Fri, Feb 9, 2018",8:00p,Denver Nuggets,104,Houston Rockets,130,"['Box Score', '/boxscores/201802090HOU.html']",,"18,055",
"Fri, Feb 9, 2018",8:00p,Milwaukee Bucks,85,Miami Heat,91,"['Box Score', '/boxscores/201802090MIA.html']",,"20,018",
"Fri, Feb 9, 2018",9:00p,Charlotte Hornets,94,Utah Jazz,106,"['Box Score', '/boxscores/201802090UTA.html']",,"18,306",
"Fri, Feb 9, 2018",9:30p,Minnesota Timberwolves,113,Chicago Bulls,114,"['Box Score', '/boxscores/201802090CHI.html']",,"21,558",
"Fri, Feb 9, 2018",10:30p,Portland Trail Blazers,118,Sacramento Kings,100,"['Box Score', '/boxscores/201802090SAC.html']",,"17,583",
"Sat, Feb 10, 2018",6:00p,New Orleans Pelicans,138,Brooklyn Nets,128,"['Box Score', '/boxscores/201802100BRK.html']",2OT,"16,572",
"Sat, Feb 10, 2018",7:00p,Milwaukee Bucks,111,Orlando Magic,104,"['Box Score', '/boxscores/201802100ORL.html']",,"18,347",
"Sat, Feb 10, 2018",7:00p,Los Angeles Clippers,98,Philadelphia 76ers,112,"['Box Score', '/boxscores/201802100PHI.html']",,"20,504",
"Sat, Feb 10, 2018",8:00p,Washington Wizards,101,Chicago Bulls,90,"['Box Score', '/boxscores/201802100CHI.html']",,"21,112",
"Sat, Feb 10, 2018",8:30p,Los Angeles Lakers,123,Dallas Mavericks,130,"['Box Score', '/boxscores/201802100DAL.html']",,"20,162",
"Sat, Feb 10, 2018",8:30p,San Antonio Spurs,105,Golden State Warriors,122,"['Box Score', '/boxscores/201802100GSW.html']",,"19,596",
"Sat, Feb 10, 2018",9:00p,Denver Nuggets,123,Phoenix Suns,113,"['Box Score', '/boxscores/201802100PHO.html']",,"16,325",
"Sun, Feb 11, 2018",1:00p,Toronto Raptors,123,Charlotte Hornets,103,"['Box Score', '/boxscores/201802110CHO.html']",,"18,320",
"Sun, Feb 11, 2018",3:30p,Detroit Pistons,115,Atlanta Hawks,118,"['Box Score', '/boxscores/201802110ATL.html']",,"15,214",
"Sun, Feb 11, 2018",3:30p,Cleveland Cavaliers,121,Boston Celtics,99,"['Box Score', '/boxscores/201802110BOS.html']",,"18,624",
"Sun, Feb 11, 2018",5:00p,New York Knicks,113,Indiana Pacers,121,"['Box Score', '/boxscores/201802110IND.html']",,"17,923",
"Sun, Feb 11, 2018",7:00p,Dallas Mavericks,97,Houston Rockets,104,"['Box Score', '/boxscores/201802110HOU.html']",,"18,055",
"Sun, Feb 11, 2018",7:00p,Sacramento Kings,106,Minnesota Timberwolves,111,"['Box Score', '/boxscores/201802110MIN.html']",,"18,068",
"Sun, Feb 11, 2018",7:00p,Memphis Grizzlies,92,Oklahoma City Thunder,110,"['Box Score', '/boxscores/201802110OKC.html']",,"18,203",
"Sun, Feb 11, 2018",9:00p,Utah Jazz,115,Portland Trail Blazers,96,"['Box Score', '/boxscores/201802110POR.html']",,"19,730",
"Mon, Feb 12, 2018",7:00p,New Orleans Pelicans,118,Detroit Pistons,103,"['Box Score', '/boxscores/201802120DET.html']",,"14,453",
"Mon, Feb 12, 2018",7:00p,New York Knicks,92,Philadelphia 76ers,108,"['Box Score', '/boxscores/201802120PHI.html']",,"20,589",
"Mon, Feb 12, 2018",7:30p,Los Angeles Clippers,114,Brooklyn Nets,101,"['Box Score', '/boxscores/201802120BRK.html']",,"13,735",
"Mon, Feb 12, 2018",8:00p,Orlando Magic,101,Chicago Bulls,105,"['Box Score', '/boxscores/201802120CHI.html']",,"18,611",
"Mon, Feb 12, 2018",9:00p,San Antonio Spurs,99,Utah Jazz,101,"['Box Score', '/boxscores/201802120UTA.html']",,"18,306",
"Mon, Feb 12, 2018",10:30p,Phoenix Suns,83,Golden State Warriors,129,"['Box Score', '/boxscores/201802120GSW.html']",,"19,596",
"Tue, Feb 13, 2018",7:00p,Miami Heat,112,Toronto Raptors,115,"['Box Score', '/boxscores/201802130TOR.html']",,"19,800",
"Tue, Feb 13, 2018",8:00p,Atlanta Hawks,92,Milwaukee Bucks,97,"['Box Score', '/boxscores/201802130MIL.html']",,"14,720",
"Tue, Feb 13, 2018",8:00p,Houston Rockets,126,Minnesota Timberwolves,108,"['Box Score', '/boxscores/201802130MIN.html']",,"18,978",
"Tue, Feb 13, 2018",8:00p,Cleveland Cavaliers,120,Oklahoma City Thunder,112,"['Box Score', '/boxscores/201802130OKC.html']",,"18,203",
"Tue, Feb 13, 2018",8:30p,Sacramento Kings,114,Dallas Mavericks,109,"['Box Score', '/boxscores/201802130DAL.html']",,"19,801",
"Tue, Feb 13, 2018",10:30p,San Antonio Spurs,109,Denver Nuggets,117,"['Box Score', '/boxscores/201802130DEN.html']",,"17,623",
"Wed, Feb 14, 2018",7:00p,Atlanta Hawks,98,Detroit Pistons,104,"['Box Score', '/boxscores/201802140DET.html']",,"15,849",
"Wed, Feb 14, 2018",7:00p,Charlotte Hornets,104,Orlando Magic,102,"['Box Score', '/boxscores/201802140ORL.html']",,"18,428",
"Wed, Feb 14, 2018",7:00p,Miami Heat,102,Philadelphia 76ers,104,"['Box Score', '/boxscores/201802140PHI.html']",,"20,492",
"Wed, Feb 14, 2018",7:30p,Indiana Pacers,108,Brooklyn Nets,103,"['Box Score', '/boxscores/201802140BRK.html']",,"13,159",
"Wed, Feb 14, 2018",7:30p,Washington Wizards,118,New York Knicks,113,"['Box Score', '/boxscores/201802140NYK.html']",,"19,812",
"Wed, Feb 14, 2018",8:00p,Los Angeles Clippers,129,Boston Celtics,119,"['Box Score', '/boxscores/201802140BOS.html']",,"18,624",
"Wed, Feb 14, 2018",8:00p,Toronto Raptors,122,Chicago Bulls,98,"['Box Score', '/boxscores/201802140CHI.html']",,"21,006",
"Wed, Feb 14, 2018",8:00p,Sacramento Kings,91,Houston Rockets,100,"['Box Score', '/boxscores/201802140HOU.html']",,"18,055",
"Wed, Feb 14, 2018",8:00p,Oklahoma City Thunder,121,Memphis Grizzlies,114,"['Box Score', '/boxscores/201802140MEM.html']",,"16,012",
"Wed, Feb 14, 2018",8:00p,Los Angeles Lakers,117,New Orleans Pelicans,139,"['Box Score', '/boxscores/201802140NOP.html']",,"15,436",
"Wed, Feb 14, 2018",9:00p,Phoenix Suns,97,Utah Jazz,107,"['Box Score', '/boxscores/201802140UTA.html']",,"18,306",
"Wed, Feb 14, 2018",10:30p,Golden State Warriors,117,Portland Trail Blazers,123,"['Box Score', '/boxscores/201802140POR.html']",,"19,520",
"Thu, Feb 15, 2018",8:00p,Denver Nuggets,134,Milwaukee Bucks,123,"['Box Score', '/boxscores/201802150MIL.html']",,"15,486",
"Thu, Feb 15, 2018",9:00p,Los Angeles Lakers,111,Minnesota Timberwolves,119,"['Box Score', '/boxscores/201802150MIN.html']",,"17,534",
"Thu, Feb 22, 2018",7:00p,Brooklyn Nets,96,Charlotte Hornets,111,"['Box Score', '/boxscores/201802220CHO.html']",,"14,112",
"Thu, Feb 22, 2018",7:00p,New York Knicks,120,Orlando Magic,113,"['Box Score', '/boxscores/201802220ORL.html']",,"18,846",
"Thu, Feb 22, 2018",8:00p,Philadelphia 76ers,116,Chicago Bulls,115,"['Box Score', '/boxscores/201802220CHI.html']",,"21,312",
"Thu, Feb 22, 2018",8:00p,Washington Wizards,110,Cleveland Cavaliers,103,"['Box Score', '/boxscores/201802220CLE.html']",,"20,562",
"Thu, Feb 22, 2018",10:00p,Oklahoma City Thunder,110,Sacramento Kings,107,"['Box Score', '/boxscores/201802220SAC.html']",,"17,583",
"Thu, Feb 22, 2018",10:30p,Los Angeles Clippers,127,Golden State Warriors,134,"['Box Score', '/boxscores/201802220GSW.html']",,"19,596",
"Fri, Feb 23, 2018",7:00p,Boston Celtics,110,Detroit Pistons,98,"['Box Score', '/boxscores/201802230DET.html']",,"20,491",
"Fri, Feb 23, 2018",7:00p,Atlanta Hawks,93,Indiana Pacers,116,"['Box Score', '/boxscores/201802230IND.html']",,"17,923",
"Fri, Feb 23, 2018",7:00p,Charlotte Hornets,122,Washington Wizards,105,"['Box Score', '/boxscores/201802230WAS.html']",,"17,824",
"Fri, Feb 23, 2018",7:30p,Milwaukee Bucks,122,Toronto Raptors,119,"['Box Score', '/boxscores/201802230TOR.html']",OT,"20,047",
"Fri, Feb 23, 2018",8:00p,Minnesota Timberwolves,102,Houston Rockets,120,"['Box Score', '/boxscores/201802230HOU.html']",,"18,055",
"Fri, Feb 23, 2018",8:00p,Cleveland Cavaliers,112,Memphis Grizzlies,89,"['Box Score', '/boxscores/201802230MEM.html']",,"18,119",
"Fri, Feb 23, 2018",8:00p,Miami Heat,123,New Orleans Pelicans,124,"['Box Score', '/boxscores/201802230NOP.html']",OT,"17,751",
"Fri, Feb 23, 2018",9:00p,San Antonio Spurs,119,Denver Nuggets,122,"['Box Score', '/boxscores/201802230DEN.html']",,"20,027",
"Fri, Feb 23, 2018",9:00p,Los Angeles Clippers,128,Phoenix Suns,117,"['Box Score', '/boxscores/201802230PHO.html']",,"17,126",
"Fri, Feb 23, 2018",9:00p,Portland Trail Blazers,100,Utah Jazz,81,"['Box Score', '/boxscores/201802230UTA.html']",,"18,306",
"Fri, Feb 23, 2018",10:30p,Dallas Mavericks,102,Los Angeles Lakers,124,"['Box Score', '/boxscores/201802230LAL.html']",,"18,997",
"Sat, Feb 24, 2018",5:00p,Orlando Magic,105,Philadelphia 76ers,116,"['Box Score', '/boxscores/201802240PHI.html']",,"20,594",
"Sat, Feb 24, 2018",7:30p,Memphis Grizzlies,89,Miami Heat,115,"['Box Score', '/boxscores/201802240MIA.html']",,"19,600",
"Sat, Feb 24, 2018",7:30p,Boston Celtics,121,New York Knicks,112,"['Box Score', '/boxscores/201802240NYK.html']",,"19,812",
"Sat, Feb 24, 2018",8:30p,Oklahoma City Thunder,80,Golden State Warriors,112,"['Box Score', '/boxscores/201802240GSW.html']",,"19,596",
"Sat, Feb 24, 2018",9:00p,Chicago Bulls,104,Minnesota Timberwolves,122,"['Box Score', '/boxscores/201802240MIN.html']",,"18,978",
"Sat, Feb 24, 2018",9:00p,Portland Trail Blazers,106,Phoenix Suns,104,"['Box Score', '/boxscores/201802240PHO.html']",,"17,112",
"Sat, Feb 24, 2018",9:00p,Dallas Mavericks,90,Utah Jazz,97,"['Box Score', '/boxscores/201802240UTA.html']",,"18,306",
"Sat, Feb 24, 2018",10:00p,Los Angeles Lakers,113,Sacramento Kings,108,"['Box Score', '/boxscores/201802240SAC.html']",,"17,583",
"Sun, Feb 25, 2018",1:00p,Detroit Pistons,98,Charlotte Hornets,114,"['Box Score', '/boxscores/201802250CHO.html']",,"17,894",
"Sun, Feb 25, 2018",3:00p,New Orleans Pelicans,123,Milwaukee Bucks,121,"['Box Score', '/boxscores/201802250MIL.html']",OT,"18,717",
"Sun, Feb 25, 2018",3:30p,San Antonio Spurs,110,Cleveland Cavaliers,94,"['Box Score', '/boxscores/201802250CLE.html']",,"20,562",
"Sun, Feb 25, 2018",8:00p,Houston Rockets,119,Denver Nuggets,114,"['Box Score', '/boxscores/201802250DEN.html']",,"20,044",
"Sun, Feb 25, 2018",8:00p,Philadelphia 76ers,94,Washington Wizards,109,"['Box Score', '/boxscores/201802250WAS.html']",,"17,180",
"Mon, Feb 26, 2018",7:30p,Los Angeles Lakers,123,Atlanta Hawks,104,"['Box Score', '/boxscores/201802260ATL.html']",,"16,328",
"Mon, Feb 26, 2018",7:30p,Memphis Grizzlies,98,Boston Celtics,109,"['Box Score', '/boxscores/201802260BOS.html']",,"18,624",
"Mon, Feb 26, 2018",7:30p,Chicago Bulls,87,Brooklyn Nets,104,"['Box Score', '/boxscores/201802260BRK.html']",,"15,081",
"Mon, Feb 26, 2018",7:30p,Golden State Warriors,125,New York Knicks,111,"['Box Score', '/boxscores/201802260NYK.html']",,"19,812",
"Mon, Feb 26, 2018",7:30p,Detroit Pistons,94,Toronto Raptors,123,"['Box Score', '/boxscores/201802260TOR.html']",,"19,800",
"Mon, Feb 26, 2018",8:00p,Phoenix Suns,116,New Orleans Pelicans,125,"['Box Score', '/boxscores/201802260NOP.html']",,"14,302",
"Mon, Feb 26, 2018",8:00p,Orlando Magic,105,Oklahoma City Thunder,112,"['Box Score', '/boxscores/201802260OKC.html']",,"18,203",
"Mon, Feb 26, 2018",8:30p,Indiana Pacers,103,Dallas Mavericks,109,"['Box Score', '/boxscores/201802260DAL.html']",,"19,536",
"Mon, Feb 26, 2018",9:00p,Houston Rockets,96,Utah Jazz,85,"['Box Score', '/boxscores/201802260UTA.html']",,"18,306",
"Mon, Feb 26, 2018",10:00p,Minnesota Timberwolves,118,Sacramento Kings,100,"['Box Score', '/boxscores/201802260SAC.html']",,"17,583",
"Tue, Feb 27, 2018",7:00p,Chicago Bulls,103,Charlotte Hornets,118,"['Box Score', '/boxscores/201802270CHO.html']",,"14,521",
"Tue, Feb 27, 2018",7:00p,Brooklyn Nets,123,Cleveland Cavaliers,129,"['Box Score', '/boxscores/201802270CLE.html']",,"20,562",
"Tue, Feb 27, 2018",7:30p,Philadelphia 76ers,101,Miami Heat,102,"['Box Score', '/boxscores/201802270MIA.html']",,"19,600",
"Tue, Feb 27, 2018",8:00p,Washington Wizards,107,Milwaukee Bucks,104,"['Box Score', '/boxscores/201802270MIL.html']",,"16,093",
"Tue, Feb 27, 2018",10:00p,Sacramento Kings,99,Portland Trail Blazers,116,"['Box Score', '/boxscores/201802270POR.html']",,"19,468",
"Tue, Feb 27, 2018",10:30p,Los Angeles Clippers,122,Denver Nuggets,120,"['Box Score', '/boxscores/201802270DEN.html']",,"15,004",
"Wed, Feb 28, 2018",7:00p,Milwaukee Bucks,87,Detroit Pistons,110,"['Box Score', '/boxscores/201802280DET.html']",,"16,146",
"Wed, Feb 28, 2018",7:00p,Toronto Raptors,117,Orlando Magic,104,"['Box Score', '/boxscores/201802280ORL.html']",,"17,328",
"Wed, Feb 28, 2018",7:30p,Indiana Pacers,102,Atlanta Hawks,107,"['Box Score', '/boxscores/201802280ATL.html']",,"13,316",
"Wed, Feb 28, 2018",7:30p,Charlotte Hornets,106,Boston Celtics,134,"['Box Score', '/boxscores/201802280BOS.html']",,"18,624",
"Wed, Feb 28, 2018",8:00p,Phoenix Suns,110,Memphis Grizzlies,102,"['Box Score', '/boxscores/201802280MEM.html']",,"13,484",
"Wed, Feb 28, 2018",8:00p,Golden State Warriors,109,Washington Wizards,101,"['Box Score', '/boxscores/201802280WAS.html']",,"20,356",
"Wed, Feb 28, 2018",8:30p,Oklahoma City Thunder,111,Dallas Mavericks,110,"['Box Score', '/boxscores/201802280DAL.html']",OT,"20,202",
"Wed, Feb 28, 2018",8:30p,New Orleans Pelicans,121,San Antonio Spurs,116,"['Box Score', '/boxscores/201802280SAS.html']",,"18,418",
"Wed, Feb 28, 2018",10:30p,Houston Rockets,105,Los Angeles Clippers,92,"['Box Score', '/boxscores/201802280LAC.html']",,"19,068",
"Thu, Mar 1, 2018",7:30p,Los Angeles Lakers,131,Miami Heat,113,"['Box Score', '/boxscores/201803010MIA.html']",,"19,600",
"Thu, Mar 1, 2018",8:00p,Philadelphia 76ers,108,Cleveland Cavaliers,97,"['Box Score', '/boxscores/201803010CLE.html']",,"20,562",
"Thu, Mar 1, 2018",10:00p,Brooklyn Nets,111,Sacramento Kings,116,"['Box Score', '/boxscores/201803010SAC.html']",OT,"17,583",
"Thu, Mar 1, 2018",10:30p,Minnesota Timberwolves,99,Portland Trail Blazers,108,"['Box Score', '/boxscores/201803010POR.html']",,"19,533",
"Fri, Mar 2, 2018",7:00p,Detroit Pistons,106,Orlando Magic,115,"['Box Score', '/boxscores/201803020ORL.html']",OT,"17,223",
"Fri, Mar 2, 2018",7:00p,Charlotte Hornets,99,Philadelphia 76ers,110,"['Box Score', '/boxscores/201803020PHI.html']",,"20,487",
"Fri, Mar 2, 2018",7:30p,Golden State Warriors,114,Atlanta Hawks,109,"['Box Score', '/boxscores/201803020ATL.html']",,"16,728",
"Fri, Mar 2, 2018",8:00p,Dallas Mavericks,100,Chicago Bulls,108,"['Box Score', '/boxscores/201803020CHI.html']",,"21,017",
"Fri, Mar 2, 2018",8:00p,Denver Nuggets,108,Memphis Grizzlies,102,"['Box Score', '/boxscores/201803020MEM.html']",,"16,421",
"Fri, Mar 2, 2018",8:00p,Indiana Pacers,103,Milwaukee Bucks,96,"['Box Score', '/boxscores/201803020MIL.html']",,"17,217",
"Fri, Mar 2, 2018",8:00p,Toronto Raptors,102,Washington Wizards,95,"['Box Score', '/boxscores/201803020WAS.html']",,"18,631",
"Fri, Mar 2, 2018",9:00p,Oklahoma City Thunder,124,Phoenix Suns,116,"['Box Score', '/boxscores/201803020PHO.html']",,"18,055",
"Fri, Mar 2, 2018",10:30p,New York Knicks,105,Los Angeles Clippers,128,"['Box Score', '/boxscores/201803020LAC.html']",,"17,190",
"Fri, Mar 2, 2018",10:30p,Minnesota Timberwolves,108,Utah Jazz,116,"['Box Score', '/boxscores/201803020UTA.html']",,"18,306",
"Sat, Mar 3, 2018",7:00p,Memphis Grizzlies,100,Orlando Magic,107,"['Box Score', '/boxscores/201803030ORL.html']",,"17,875",
